Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
6,281.3333333,3,108,14,562.6666667,0,0.011764706,0,0.6,May,1,1,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,21,1045,0,0.031746032,0,0,May,2,6,2,13,Returning_Visitor,FALSE,FALSE
3,75,0,0,3,74,0,0.02,0,0,May,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,701,0,0.03,0,0,May,1,1,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,676,0,0.05,0,0,May,2,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,232.8333333,0.033333333,0.046666667,0,0,May,1,1,3,1,Returning_Visitor,FALSE,FALSE
3,515,0,0,29,3229.169841,0.003225806,0.033064516,15.65808387,0,May,1,1,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,20,584,0,0.003508772,0,0,May,2,2,6,4,New_Visitor,FALSE,FALSE
3,195,0,0,49,1179.014103,0,0.001923077,0,0,May,2,2,3,2,New_Visitor,FALSE,FALSE
2,31.33333333,2,51,19,523.7350649,0.002,0.025141026,0,0,May,3,2,8,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,177.6666667,0,0.04,0,0,May,1,1,1,4,New_Visitor,FALSE,FALSE
0,0,0,0,16,157.9,0.05,0.0625,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,824.8333333,0,0.023148148,0,0.8,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
4,183,1,35,15,557.3333333,0,0.012631579,16.10052632,0,May,2,2,2,5,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,499.5,0,0.033333333,0,0.8,May,2,4,1,5,New_Visitor,FALSE,FALSE
0,0,0,0,13,222.5,0,0.007692308,0,0,May,2,2,7,2,Returning_Visitor,FALSE,FALSE
11,1064,1,10,58,3816.366667,0.010606061,0.028059163,6.221045455,0,May,2,5,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,78.66666667,0,0.033333333,0,0,May,2,2,5,4,New_Visitor,FALSE,FALSE
9,208.2666667,0,0,19,543.775,0,0.002380952,0,0,May,3,2,3,11,New_Visitor,TRUE,FALSE
0,0,0,0,69,1248.133333,0.005797101,0.029227053,0,0.6,May,2,10,9,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,697.1666667,0,0.016666667,0,0.6,May,2,4,2,6,Returning_Visitor,FALSE,FALSE
3,14.5,0,0,61,1423.967857,0.01,0.022611111,7.998,0.8,May,2,2,7,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.2,May,1,2,3,4,Returning_Visitor,FALSE,FALSE
4,112,0,0,39,1379.5,0.006349206,0.027777778,0,0,May,2,5,2,4,Returning_Visitor,FALSE,FALSE
4,103,0,0,31,831.6666667,0.03030303,0.042121212,0,0,May,3,2,6,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,186.9333333,0.042857143,0.071428571,0,0,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
5,69.5,0,0,4,34.5,0,0.026666667,0,0,May,2,2,3,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,38,454.2891775,0.011111111,0.014074074,0,0.6,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
3,334.6,0,0,20,1201.6,0.011111111,0.022222222,0,0.2,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,180.6666667,0,0.033333333,0,0,May,1,1,2,2,Returning_Visitor,FALSE,FALSE
2,29,1,14,106,3825.102381,0.007592593,0.039827675,0,1,May,2,2,4,3,Returning_Visitor,TRUE,FALSE
5,115.1111111,2,146,89,3639.737302,0.000217391,0.021383053,5.159462207,0.8,May,2,2,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,344.3333333,0.005555556,0.030555556,26.985,0,May,2,2,1,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,47,1447.577273,0,0.011134752,0,0.6,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,6,0.1,0.15,0,0.2,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,349,0.066666667,0.088888889,0,0,May,2,2,9,13,Returning_Visitor,FALSE,FALSE
2,51.66666667,0,0,35,1977.05,0.005263158,0.014912281,38.20357895,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
5,78.4,0,0,35,706.4,0.024561404,0.039824561,26.5455,0,May,3,2,1,2,Returning_Visitor,TRUE,FALSE
2,58,0,0,6,245,0,0.028571429,54.98,1,May,2,2,3,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,20,1815.279762,0.012280702,0.029239766,0,0.6,May,1,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,38,0.142857143,0.171428571,0,0,May,2,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,113.5,0.026666667,0.046666667,0,0.8,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,164.9166667,0.009090909,0.043939394,0,0.6,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,838.1666667,0.0125,0.034375,0,0,May,1,1,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,175,12634.62089,0.001156069,0.022134495,3.984110696,0,May,2,2,1,1,Returning_Visitor,TRUE,FALSE
8,50.75,1,26.75,22,553.5833333,0,0.017857143,5.798,0,May,2,2,1,5,New_Visitor,FALSE,FALSE
0,0,0,0,2,39,0,0.1,0,0,May,2,4,9,3,Returning_Visitor,FALSE,FALSE
4,15,1,0,38,1155,0.004545455,0.020454545,5.903181818,0,May,2,2,5,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,20,419,0,0.01,0,0,May,2,2,5,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,384,0,0.05,0,0,May,2,4,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,93.7,0.028571429,0.071428571,0,1,May,3,2,2,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,15,0.1,0.15,0,0.6,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
4,99.29166667,0,0,59,4200.597222,0.017241379,0.021690178,3.076706897,0.8,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,141.5,0.082352941,0.111764706,0,0.6,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,543.3,0.018181818,0.036363636,0,1,May,3,2,2,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0.066666667,0.133333333,0,0,May,2,2,2,4,Returning_Visitor,TRUE,FALSE
3,99,0,0,32,886.9583333,0.00625,0.0125,58.105625,0,May,1,1,3,4,Returning_Visitor,FALSE,FALSE
7,624.2,3,25.5,52,1887.158242,0.003508772,0.011497494,64.08126316,0,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
3,96,0,0,11,565,0,0.011111111,0,0,May,3,2,6,14,New_Visitor,TRUE,FALSE
0,0,0,0,4,110,0,0.05,0,0,May,2,4,3,1,Returning_Visitor,FALSE,FALSE
6,1279.5,0,0,72,1032.761905,0,0.001388889,0,0,May,2,4,1,3,New_Visitor,FALSE,FALSE
0,0,0,0,42,879.0333333,0.004761905,0.024603175,0,0,May,2,2,2,4,Returning_Visitor,TRUE,FALSE
3,34,1,14,89,1332.088889,0,0.003296703,0,0,May,1,2,7,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,355,0,0.04,0,0,May,2,4,7,6,Returning_Visitor,FALSE,FALSE
1,174,0,0,9,272,0.013333333,0.073333333,0,0,May,1,1,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,241.2,0.05,0.054166667,0,1,May,3,2,6,4,Returning_Visitor,TRUE,FALSE
6,49.18333333,0,0,44,1065.501515,0.006333333,0.036774359,53.22268667,0.4,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,224,0,0.011111111,0,0,May,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,25,612.5833333,0.008333333,0.0125,0,0.8,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,59,2516.833333,0.025423729,0.047740113,7.726779661,0.4,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
10,237.8333333,2,23,82,1814.564286,0.002325581,0.010385835,8.495651163,0,May,3,2,3,2,Returning_Visitor,FALSE,FALSE
2,15,0,0,38,1880.966667,0.003703704,0.023809524,12.59766667,0,May,4,1,1,4,Returning_Visitor,TRUE,TRUE
0,0,2,131,36,868.4166667,0,0.001081081,33.84778378,0,May,3,2,7,2,New_Visitor,TRUE,TRUE
5,91.5,0,0,106,2980.889179,0.001851852,0.010139398,1.912422222,0,May,4,2,3,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,893.2166667,0,0.008333333,23.988,0,May,2,2,6,2,New_Visitor,TRUE,TRUE
0,0,0,0,2,139,0,0.1,0,0.8,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,26,0.066666667,0.133333333,0,0,May,3,3,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,1331,0.022222222,0.044444444,0,0.6,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
8,228.5,0,0,5,64.5,0,0.028571429,0,0,May,1,2,3,5,New_Visitor,TRUE,FALSE
10,268.1666667,0,0,148,4010.064286,0.017088608,0.033122363,5.782988246,0.4,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,32,2759.633333,0.027083333,0.038541667,0,0,May,3,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,215,0.0625,0.058333333,0,1,May,2,5,7,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,72.5,0.025,0.0375,0,0,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
1,54,0,0,31,2543.5,0,0.006666667,0,0,May,2,2,5,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,16,0,0.066666667,0,0.6,May,2,2,5,1,Returning_Visitor,FALSE,FALSE
7,147.7907692,2,236,28,1246.124103,0.006666667,0.021453423,11.284275,0,May,3,2,1,3,Returning_Visitor,TRUE,FALSE
4,141.7619048,0,0,20,850.0357143,0.025,0.041666667,0,0,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,849.75,0.077419355,0.112903226,0,0.8,May,2,2,3,20,Returning_Visitor,FALSE,FALSE
0,0,0,0,28,385.5,0.087356322,0.106206897,0,0.8,May,3,2,5,3,Returning_Visitor,FALSE,FALSE
11,82.23484848,0,0,440,9951.869139,0.00185022,0.01009842,1.558381388,1,May,2,2,1,20,Returning_Visitor,TRUE,FALSE
0,0,0,0,22,584.5,0.009090909,0.036363636,0,0,May,4,1,9,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,1038.333333,0,0.008333333,0,0.6,May,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,741.8333333,0,0.019298246,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
7,213.4333333,0,0,15,253.5541667,0,0.0125,0,0,May,1,1,1,4,Returning_Visitor,TRUE,FALSE
5,176,0,0,15,537.2,0.011764706,0.023529412,27.664,0.6,May,2,2,2,6,Returning_Visitor,FALSE,TRUE
5,454,1,17,29,1514.6,0.022222222,0.029112554,0,0,May,3,2,1,6,Returning_Visitor,FALSE,FALSE
16,313.8666667,3,153.5,156,3899.001328,0.000170068,0.011252929,1.534835979,0,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
3,25.2,0,0,54,2008.807143,0.014423077,0.0136723,0,0,May,3,2,4,13,Returning_Visitor,FALSE,FALSE
3,152,0,0,9,117,0,0.016666667,0,0,May,2,2,1,5,New_Visitor,TRUE,FALSE
0,0,0,0,59,1889.7,0.005747126,0.014203612,0,0.6,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,106,0.04,0.08,0,0,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,725.3333333,0.010526316,0.023157895,0,0,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
1,40.25,0,0,19,501.7666667,0,0.010526316,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
3,39.5,2,51,33,814.5,0.006060606,0.01969697,0,0.8,May,2,2,4,1,Returning_Visitor,FALSE,FALSE
1,31,2,515,4,718.6666667,0,0.008333333,0,0,May,2,2,6,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,25,0,0.1,0,0,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,450.8333333,0.04375,0.06875,0,0,May,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0.2,0.2,0,0.6,May,2,2,6,3,Returning_Visitor,FALSE,FALSE
5,46,1,0,61,867.4642857,0.000585938,0.028052083,0,0.8,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,32,0,0,13,813.8,0,0.030769231,32.43738462,0,May,1,1,3,4,Returning_Visitor,TRUE,FALSE
5,43.75,1,4,46,1203.083333,0.066226415,0.101042228,0,0.4,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
4,182,0,0,15,484,0,0.015686275,0,0,May,2,6,9,3,Returning_Visitor,FALSE,FALSE
5,248.8,4,116,26,595.3416667,0.026728111,0.023763441,10.17002765,0.2,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
1,15,1,0,62,969.15,0.001092896,0.027790788,0,0,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,790.1666667,0,0.026086957,0,0.8,May,3,2,2,13,Returning_Visitor,FALSE,FALSE
13,189.2215153,3,22.5,108,4033.471998,0.007402653,0.013739852,24.02645488,0,May,3,2,9,13,Returning_Visitor,TRUE,TRUE
0,0,0,0,14,460,0,0.014285714,0,0,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
4,89.8,1,47,39,1167.966667,0.005853659,0.014390244,33.9251122,0,May,4,1,3,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,24,409.3030303,0.008333333,0.023611111,0,0.6,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,232.5666667,0,0.003703704,0,0,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,58,1645.966667,0.014285714,0.036607143,0,0,May,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,428.45,0.004545455,0.012878788,20.88818182,1,May,3,2,1,2,Returning_Visitor,TRUE,TRUE
3,61.66666667,0,0,40,2872.916667,0,0.011965812,22.20401709,0,May,2,4,3,6,Returning_Visitor,FALSE,FALSE
1,101,0,0,4,100.5,0,0.04,0,0,May,3,3,1,3,New_Visitor,TRUE,FALSE
0,0,0,0,52,1622.433333,0.006410256,0.031730769,0,0,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
1,113.6666667,1,2,16,589.6666667,0,0.003632479,0,0,May,3,2,6,11,New_Visitor,TRUE,FALSE
0,0,0,0,24,841.1666667,0.008333333,0.041666667,0,0.8,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,2,6,1,25,0,0.066666667,0,1,May,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,60,1147.615584,0.004285714,0.024416667,0,0.8,May,2,4,5,2,Returning_Visitor,FALSE,FALSE
1,19.33333333,1,104,42,2724.008983,0.0065,0.021312784,0,0.4,May,3,2,3,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,973.5,0.025,0.045833333,0,0,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
4,75,0,0,16,252,0,0.004444444,0,0,May,2,2,4,4,New_Visitor,TRUE,FALSE
0,0,0,0,3,76.5,0.04,0.047619048,0,0,May,1,1,4,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,248.4166667,0.010526316,0.033684211,0,0.8,May,2,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,1,5,66,2537.45,0.003956044,0.022177156,0,0.4,May,2,6,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,77,3733.228571,0.018666667,0.048622222,0,0.8,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,598.25,0,0.05,0,0.4,May,2,5,9,6,Returning_Visitor,FALSE,FALSE
1,4,0,0,13,161.1666667,0.024615385,0.061538462,0,0.6,May,2,5,9,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,33,0.05,0.1,0,0,May,2,10,1,3,Returning_Visitor,FALSE,FALSE
3,51,3,89,6,154.5,0,0.02,0,0.8,May,1,1,7,3,Returning_Visitor,FALSE,FALSE
7,989.9,0,0,27,1474.233333,0.013333333,0.025634921,0,0,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,116.8333333,0.064285714,0.085714286,0,0.6,May,2,2,2,3,Returning_Visitor,FALSE,FALSE
1,5,0,0,12,2054.333333,0,0.015384615,0,0,May,2,2,9,1,Returning_Visitor,FALSE,FALSE
2,67.66666667,1,17,7,258,0,0.022222222,0,0,May,1,1,8,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,476,0.013333333,0.093333333,0,0,May,2,4,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,283.5,0,0.030769231,0,0.4,May,2,2,5,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,1217.85,0,0.020833333,0,0.6,May,2,5,1,4,Returning_Visitor,FALSE,FALSE
4,298,1,0,14,625,0,0.0125,0,0,May,1,1,6,2,New_Visitor,FALSE,FALSE
0,0,0,0,5,217,0,0.02,0,0,May,2,5,6,6,Returning_Visitor,FALSE,FALSE
2,107,0,0,14,167.5,0.08125,0.108333333,0,0,May,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,24,0.133333333,0.166666667,0,0.8,May,2,2,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,1760,0.036363636,0.072727273,0,0.6,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,14,0.12,0.16,0,0.6,May,2,4,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,358,0.05,0.075,0,1,May,1,1,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,14,244,0.004761905,0.047619048,0,0,May,2,4,1,4,Returning_Visitor,FALSE,FALSE
3,61,0,0,31,1470.416667,0,0.006666667,0,0,May,1,2,1,3,New_Visitor,FALSE,FALSE
0,0,0,0,4,101,0,0.075,0,0,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
5,75.89285714,0,0,51,4522.409524,0.015757576,0.042922078,3.229518182,1,May,2,2,6,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,72.5,0.08,0.106666667,0,0.2,May,2,2,2,13,Returning_Visitor,FALSE,FALSE
3,37.5,0,0,46,1804.9,0.017730496,0.039361702,0,0,May,2,2,3,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,63.5,0,0.016666667,0,0.4,May,3,2,7,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,34,887.6666667,0,0.004747475,12.61543434,0,May,2,2,5,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,40,1411.833333,0,0.001282051,0,0,May,3,2,8,6,Returning_Visitor,FALSE,FALSE
1,36,0,0,34,2240.166667,0.013541667,0.034895833,0,0.6,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
5,123.5,2,13,37,3618.016667,0.002,0.030083333,0,0,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
1,116,0,0,22,1245.6,0.008695652,0.030434783,27.81913043,0,May,1,1,3,4,Returning_Visitor,TRUE,TRUE
8,127.7,3,36,70,1675.525366,0.018181818,0.026731602,15.02583766,0,May,3,2,3,11,Returning_Visitor,FALSE,FALSE
2,54,0,0,11,220.9666667,0.020512821,0.029487179,0,0,May,1,1,4,6,Returning_Visitor,FALSE,FALSE
2,24,0,0,11,959,0,0.030769231,0,0,May,4,5,1,3,Returning_Visitor,FALSE,FALSE
1,19,0,0,16,278.9142857,0.007142857,0.04,0,0,May,1,8,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,110,0,0.0125,0,0,May,2,5,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,203,0.1,0.108333333,0,0,May,1,1,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,82,0.04,0.12,0,0.6,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
6,98.66666667,3,35,21,458.7,0.016666667,0.026388889,8.4525,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
1,31,2,13,23,759.6666667,0.013043478,0.05,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
4,139,1,146,26,1740.45,0.016666667,0.03,0,0,May,1,1,6,2,Returning_Visitor,TRUE,FALSE
1,24,1,72,13,462,0,0.014285714,23.13,0,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
2,37,0,0,8,603,0.014285714,0.033333333,0,0,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
0,0,2,43,25,1053.080952,0,0.019786325,6.783,0,May,2,4,5,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,75,1289.25,0.005479452,0.017351598,11.8290411,0.8,May,2,2,1,4,Returning_Visitor,FALSE,TRUE
0,0,2,7,11,192.75,0,0.034615385,0,0.6,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,2,0,0,27,463.8333333,0.040740741,0.067530864,0,0,May,3,2,2,4,Returning_Visitor,FALSE,FALSE
1,0,0,0,18,224.5,0.0375,0.0625,0,0,May,3,2,4,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,17,697.5166667,0,0.017647059,0,0.8,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
6,141.5,3,474.5,46,1431.333333,0.003703704,0.015432099,6.076734568,0,May,1,1,1,4,Returning_Visitor,TRUE,FALSE
2,86,0,0,18,754.9166667,0,0.005555556,0,0,May,3,2,6,2,New_Visitor,FALSE,FALSE
0,0,0,0,5,161.5,0,0.02,0,0,May,3,2,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,134,0.066666667,0.094444444,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,880,0,0.05,0,0,May,2,2,7,1,Returning_Visitor,TRUE,FALSE
7,149.9166667,0,0,31,1539.791667,0,0.011728395,19.1105,0,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
1,21,0,0,31,945.6666667,0.006896552,0.010344828,0,0,May,2,2,1,4,New_Visitor,FALSE,FALSE
0,0,0,0,8,323.5,0,0.025,23.235,0,May,1,1,1,5,New_Visitor,FALSE,TRUE
1,5,0,0,59,1261.166667,0.035380117,0.060877193,0,0.6,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
8,26.41666667,1,391,61,1037.807143,0.003174603,0.027115142,0,0.6,May,2,5,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,14,0,0.1,0,0,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,48.83333333,6,370.875,22,526.0281385,0.032142857,0.032738095,22.93531071,0.6,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
4,88.62857143,0,0,39,659.9357143,0,0.0195595,0,0,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,139,0,0.05,0,0,May,2,4,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,26,419.352381,0.007692308,0.037130178,0,0.8,May,2,4,3,2,Returning_Visitor,FALSE,FALSE
2,52,0,0,28,1265.75,0,0.028888889,4.1976,0,May,2,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,91,0.066666667,0.133333333,0,0,May,2,2,3,11,Returning_Visitor,FALSE,FALSE
7,119,0,0,67,2421.060623,0,0.005379499,0.902835681,0,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
3,39,0,0,6,1180.5,0,0.022222222,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
12,81.22222222,0,0,181,4079.530461,0.01382199,0.023773007,0,1,May,3,2,2,13,Returning_Visitor,TRUE,FALSE
0,0,1,25,8,388,0.025,0.033333333,0,0.6,May,2,5,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,10,428.6666667,0,0.022222222,36.256,0.4,May,2,2,5,2,New_Visitor,FALSE,TRUE
4,91.33333333,0,0,27,759.0857143,0,0.007407407,9.065333333,0,May,1,10,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,1440,0,0.05,0,0.8,May,2,2,5,1,Returning_Visitor,FALSE,FALSE
9,181.375,0,0,116,4426.650649,0,0.008064516,84.30663844,0,May,2,2,2,6,Returning_Visitor,TRUE,TRUE
0,0,0,0,28,160,0,0.014285714,0,0.6,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
4,115,0,0,53,861.3333333,0.003636364,0.008484848,0,0,May,1,1,4,6,Returning_Visitor,TRUE,FALSE
1,17,0,0,10,109,0.036363636,0.045454545,0,0,May,2,2,4,1,Returning_Visitor,FALSE,FALSE
3,74,0,0,8,129,0.033333333,0.072222222,0,0,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
6,135.5,0,0,23,619.5,0.008333333,0.0125,0,0,May,2,6,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,0,0.2,0.2,0,0,May,3,2,5,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,806.8333333,0,0.010526316,28.03452632,0.2,May,2,2,2,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,29,1131.315476,0.021428571,0.046071429,0,0,May,2,2,2,6,Returning_Visitor,TRUE,FALSE
6,561,0,0,29,1816.427273,0.011458333,0.020880682,0,0,May,3,2,5,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,566.7272727,0.026086957,0.052318841,0,0.8,May,3,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,468.8333333,0.046296296,0.075,0,0,May,3,2,3,13,Returning_Visitor,FALSE,FALSE
5,60,1,0,10,647.6666667,0.016666667,0.04,0,0,May,2,4,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,59,0,0.1,0,0,May,2,2,7,4,Returning_Visitor,FALSE,FALSE
4,114.3333333,0,0,55,1247.357143,0.001886792,0.010691824,0,0,May,3,2,3,4,Returning_Visitor,TRUE,FALSE
2,70,0,0,18,443,0,0.02,24.2865,0,May,2,5,5,4,New_Visitor,TRUE,TRUE
4,147.3333333,0,0,19,407.8333333,0,0.004347826,0,0,May,2,2,7,2,New_Visitor,FALSE,FALSE
1,5,0,0,9,95.3,0,0.02,0,0,May,2,2,2,3,Returning_Visitor,FALSE,FALSE
1,56,0,0,7,92.5,0.088888889,0.122222222,0,0.4,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,258,0,0.066666667,0,0,May,3,2,3,4,Returning_Visitor,TRUE,FALSE
0,0,1,100,13,364.35,0,0.015384615,0,0,May,3,2,2,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,40,4175.75,0.048333333,0.106,0,1,May,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,326,0,0.055555556,0,0,May,3,2,4,2,Returning_Visitor,FALSE,FALSE
6,394.1,4,489.6,40,1190.4,0,0.012318841,17.19073913,0,May,3,2,1,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,830,0.052380952,0.1,0,0.2,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,99.66666667,0,0.04,0,0.6,May,2,2,5,4,Returning_Visitor,FALSE,FALSE
